city_id,city_name,country,latitude,longitude,weather_date,temp,humidity,cloudiness,wind_speed
610611.0,Aktobe,KZ,50.28,57.21,11/09/20,26.6,86.0,0.0,6.71
107304.0,Buraidah,SA,26.33,43.98,11/09/20,68.0,82.0,75.0,19.46
,,,,,,,,,
,,,,,,,,,
775820.0,Błonie,PL,52.2,20.62,11/09/20,44.01,71.0,73.0,4.14
,,,,,,,,,
3883457.0,Lebu,CL,-37.62,-73.65,11/09/20,56.86,77.0,0.0,21.0
3347019.0,Mossamedes,AO,-15.2,12.15,11/09/20,72.19,74.0,3.0,3.65
1712961.0,Gigmoto,PH,13.78,124.39,11/09/20,80.35,85.0,94.0,7.27
3832899.0,Viedma,AR,-40.81,-63.0,11/09/20,75.45,53.0,79.0,15.66
,,,,,,,,,
,,,,,,,,,
3382160.0,Cayenne,GF,4.93,-52.33,11/09/20,87.8,62.0,75.0,12.75
4011743.0,Constitucion,MX,23.99,-104.67,11/09/20,78.93,16.0,5.0,14.99
1139085.0,Jurm,AF,36.86,70.83,11/09/20,42.96,54.0,96.0,2.57
3128174.0,Bermeo,ES,43.42,-2.72,11/09/20,59.92,82.0,20.0,3.36
1242110.0,Kalmunai,LK,7.42,81.82,11/09/20,78.19,84.0,20.0,8.55
3421193.0,Paamiut,GL,61.99,-49.67,11/09/20,22.21,88.0,98.0,29.1
,,,,,,,,,
3921355.0,Challapata,BO,-18.9,-66.77,11/09/20,63.88,26.0,3.0,12.71
3451138.0,Rio Grande,BR,-32.03,-52.1,11/09/20,66.2,93.0,90.0,13.87
,,,,,,,,,
1695546.0,Pandan,PH,14.05,124.17,11/09/20,80.6,86.0,96.0,10.16
1258406.0,Rāpar,IN,23.57,70.63,11/09/20,77.25,28.0,0.0,3.56
,,,,,,,,,
2021031.0,Kyren,RU,51.68,102.14,11/09/20,32.31,82.0,2.0,0.96
,,,,,,,,,
3382226.0,Camopi,GF,3.17,-52.32,11/09/20,86.14,58.0,37.0,5.93
2978758.0,Saint-Lô,FR,49.12,-1.09,11/09/20,53.02,93.0,75.0,5.82
5345609.0,El Centro,US,32.79,-115.56,11/09/20,63.57,29.0,1.0,5.82
650769.0,Kristinestad,FI,62.27,21.38,11/09/20,41.07,72.0,100.0,1.36
3985710.0,Cabo San Lucas,MX,22.89,-109.91,11/09/20,79.95,53.0,5.0,20.8
3673690.0,Nuquí,CO,5.71,-77.27,11/09/20,77.27,85.0,100.0,6.87
,,,,,,,,,
212730.0,Kisangani,CD,0.52,25.2,11/09/20,72.01,97.0,100.0,1.83
3372760.0,Praia da Vitória,PT,38.73,-27.07,11/09/20,66.11,68.0,40.0,23.31
,,,,,,,,,
2617538.0,Liseleje,DK,56.01,11.95,11/09/20,48.0,100.0,51.0,1.01
779554.0,Honningsvåg,NO,70.98,25.97,11/09/20,37.4,59.0,75.0,19.46
3984997.0,San Quintín,MX,30.48,-115.95,11/09/20,62.55,49.0,91.0,13.56
286621.0,Salalah,OM,17.02,54.09,11/09/20,78.8,54.0,0.0,4.7
2126123.0,Chokurdakh,RU,70.63,147.92,11/09/20,-17.9,90.0,57.0,2.77
2472431.0,Ben Gardane,TN,33.14,11.22,11/09/20,67.62,70.0,2.0,6.13
777019.0,Vardø,NO,70.37,31.11,11/09/20,35.6,80.0,75.0,32.21
,,,,,,,,,
1045114.0,Inhambane,MZ,-23.86,35.38,11/09/20,78.39,94.0,0.0,5.82
625721.0,Lyuban',BY,52.8,28.0,11/09/20,35.98,87.0,0.0,4.85
2654970.0,Brae,GB,60.4,-1.35,11/09/20,51.8,93.0,90.0,11.41
3441665.0,Minas,UY,-34.38,-55.24,11/09/20,67.23,64.0,75.0,14.99
3418910.0,Upernavik,GL,72.79,-56.15,11/09/20,-0.56,81.0,54.0,7.74
1175712.0,Jiwani,PK,25.05,61.74,11/09/20,77.56,84.0,0.0,5.3
934479.0,Grand Gaube,MU,-20.01,57.66,11/09/20,73.0,74.0,27.0,5.99
6144312.0,Sept-Îles,CA,50.2,-66.38,11/09/20,34.83,93.0,75.0,4.7
2109701.0,Auki,SB,-8.77,160.7,11/09/20,80.31,78.0,0.0,1.61
5969025.0,Haines Junction,CA,60.75,-137.51,11/09/20,30.2,63.0,100.0,12.75
3839307.0,Rawson,AR,-43.3,-65.1,11/09/20,74.61,46.0,96.0,12.48
1630639.0,Pringsewu,ID,-5.36,104.97,11/09/20,73.36,92.0,100.0,2.55
3868158.0,Villarrica,CL,-39.29,-72.23,11/09/20,68.0,68.0,20.0,10.29
1709653.0,Kalawit,PH,8.07,122.52,11/09/20,77.25,86.0,82.0,3.6
3838859.0,Río Gallegos,AR,-51.62,-69.22,11/09/20,53.6,62.0,40.0,8.05
3899695.0,Ancud,CL,-41.87,-73.82,11/09/20,64.45,52.0,0.0,10.29
2449893.0,Tessalit,ML,20.2,1.01,11/09/20,74.66,20.0,0.0,11.92
